issn,issn_alt,context_name,journal_url,language
0365-7450,,"Atti della Società Toscana di Scienze Naturali, Memorie, Serie B",http://bot.biologia.unipi.it/atti/ojs-3.1.1-4/index.php/astsn_b,English
1410-8291,2460-0172,Jurnal Penelitian Komunikasi,http://bppkibandung.id/index.php/jpk,Indonesian
2156-5163,,Bolivian Studies Journal,http://bsj.pitt.edu/ojs/index.php/bsj,English
2622-9978,,BULETIN ILMIAH NAGARI MEMBANGUN,http://buletinnagari.lppm.unand.ac.id/index.php/bln,English
2710-3633,,Известия. Серия: Международные отношения и Регионоведение,http://bulletin-irr.ablaikhan.kz/index.php/j1,English
2709-9245,,Известия. Серия: Филологические науки,http://bulletin-philology.ablaikhan.kz/index.php/j1,English
2079-939X,2710-3757,ВЕСТНИК НАУКИ КАЗАХСКОГО АГРОТЕХНИЧЕСКОГО УНИВЕРСИТЕТА им. С.Сейфуллина,http://bulletinofscience.kazatu.edu.kz/index.php/bulletinofscience,English
2536-4588,,Başkent Üniversitesi Sağlık Bilimleri Fakültesi Dergisi - BÜSBİD,http://busbid.baskent.edu.tr/index.php/busbid,Turkish
2175-9391,,Revista Democracia Digital e Governo Eletrônico,http://buscalegis.ufsc.br/revistas/index.php/observatoriodoegov,Portuguese
1808-7329,1809-0893,Cadernos ESP - Revista Científica da Escola de Saúde Pública do Ceará,http://cadernos.esp.ce.gov.br/index.php/cadernos,Portuguese
2676-0126,,CODAS,http://cadernoscodas.fpabramo.org.br/index.php/codas,Spanish
2660-6844,,CENTRAL ASIAN JOURNAL OF ARTS AND DESIGN,http://cajad.centralasianstudies.org/index.php/CAJAD,English
2166-7403,,Central Asian Journal of Global Health,http://cajgh.pitt.edu/ojs/index.php/cajgh,English
2660-454X,,CENTRAL ASIAN JOURNAL OF INNOVATIONS ON TOURISM MANAGEMENT AND FINANCE,http://cajitmf.centralasianstudies.org/index.php/CAJITMF,English
2660-6828,,"CENTRAL ASIAN JOURNAL OF LITERATURE, PHILOSOPHY AND CULTURE",http://cajlpc.centralasianstudies.org/index.php/CAJLPC,English
2660-4159,,CENTRAL ASIAN JOURNAL OF MEDICAL AND NATURAL SCIENCES,http://cajmns.centralasianstudies.org/index.php/CAJMNS,English
2660-5309,,CENTRAL ASIAN JOURNAL OF MATHEMATICAL THEORY AND COMPUTER SCIENCES,http://cajmtcs.centralasianstudies.org/index.php/CAJMTCS,English
2616-9320,,Central Asian Journal of Translation Studies,http://cajts.ablaikhan.kz/index.php/j1,English
1978-0354,2622-013X,CAKRAWALA,http://cakrawalajournal.org/index.php/cakrawala,Indonesian
2545-627X,,CALAMUS. Revista de la Sociedad Argentina de Estudios Medievales,http://calamus.saemed.org/index.php/calamus,English
2718-6121,,Campo Universitario,http://campouniversitario.aduba.org.ar/ojs/index.php/cu,Spanish
1907-4247,2477-4863,Cantilever: Jurnal Penelitian dan Kajian Bidang Teknik Sipil,http://cantilever.id/index.php/cantilever,English
1923-1237,,Critical Dietetics,http://caos.library.ryerson.ca/index.php/criticaldietetics,English
2562-9034,,ICTEA: International Conference on Thermal Engineering,http://caos.library.ryerson.ca/index.php/ictea,English
2723-1054,,"JURNAL CAPITAL : Kebijakan Ekonomi, Manajemen dan Akuntansi",http://capital.stiesemarang.ac.id/index.php/capital,Indonesian
2448-2471,,Revista Caravana,http://caravana.ifpe.edu.br/index.php/caravana,Portuguese
1048-9053,,Cartographic Perspectives,http://cartographicperspectives.org/index.php/journal,English
0352-3713,2683-5711,Pravo - teorija i praksa,http://casopis.pravni-fakultet.edu.rs/index.php/ltp,English
2406-0860,,"Facta Universitatis, Series: Architecture and Civil Engineering",http://casopisi.junis.ni.ac.rs/index.php/FUArchCivEng,English
1820-6417,1820-6425,"Facta Universitatis, Series: Automatic Control and Robotics",http://casopisi.junis.ni.ac.rs/index.php/FUAutContRob,English
0354-4699,2406-050X,"Facta Universitatis, Series: Economics and Organization",http://casopisi.junis.ni.ac.rs/index.php/FUEconOrg,English
0353-3670,2217-5997,"Facta Universitatis, Series: Electronics and Energetics",http://casopisi.junis.ni.ac.rs/index.php/FUElectEnerg,English
2406-1786,,"Facta Universitatis, Series: Law and Politics",http://casopisi.junis.ni.ac.rs/index.php/FULawPol,English
0354-4702,2406-0518,"Facta Universitatis, Series: Linguistics and Literature",http://casopisi.junis.ni.ac.rs/index.php/FULingLit,English
0352-9665,2406-047X,"Facta Universitatis, Series: Mathematics and Informatics",http://casopisi.junis.ni.ac.rs/index.php/FUMathInf,English
0354-2025,2335-0164,"Facta Universitatis, Series: Mechanical Engineering",http://casopisi.junis.ni.ac.rs/index.php/FUMechEng,English
2406-0526,,"Facta Universitatis, Series: Medicine and Biology",http://casopisi.junis.ni.ac.rs/index.php/FUMedBiol,English
1820-8495,1820-8509,"Facta Universitatis, Series: Philosophy, Sociology, Psychology and History",http://casopisi.junis.ni.ac.rs/index.php/FUPhilSocPsyHist,English
2406-0879,,"Facta Universitatis, Series Physics, Chemistry and Technology",http://casopisi.junis.ni.ac.rs/index.php/FUPhysChemTech,English
2406-0496,,"Facta Universitatis, Series: Physical Education and Sport",http://casopisi.junis.ni.ac.rs/index.php/FUPhysEdSport,English
2560-4600,2560-4619,"Facta Universitatis, Series: Teaching, Learning and Teacher Education",http://casopisi.junis.ni.ac.rs/index.php/FUTeachLearnTeachEd,English
2466-2887,2466-2895,"Facta Universitatis, Series: Visual Arts and Music",http://casopisi.junis.ni.ac.rs/index.php/FUVisArtMus,English
0354-804X,2406-0534,"Facta Universitatis, Series: Working and Living Environmental Protection",http://casopisi.junis.ni.ac.rs/index.php/FUWorkLivEnvProt,English
2169-0847,,Catedral Tomada. Revista de crítica literaria latinoamericana,http://catedraltomada.pitt.edu/ojs/index.php/catedraltomada,Spanish
1808-2289,,Revista Cathedral,http://cathedral.ojs.galoa.com.br/index.php/cathedral,Portuguese
0045-6888,1806-6690,Revista Ciência Agronômica,http://ccarevista.ufc.br/seer/index.php/ccarevista,English
2763-7859,,CADERNOS DE SION,http://ccdej.org.br/cadernosdesion/index.php/CSION,Portuguese
2350-8647,2542-2901,Nepal Journal of Environmental Science,http://cdes.edu.np/njes/index.php/NJES,English
2525-1538,,Cuadernos de Economía Crítica,http://cec.sociedadeconomiacritica.org/index.php/cec,Spanish
2007-9419,,Revista de Estudios Clínicos e Investigación Psicológica,http://cecip.revista.website/index.php/recip,Spanish
2010-6130,,Иқтисодиёт ва таълим,http://cedr.tsue.uz/index.php/journal,English
2598-1080,,CENDIKIA,http://cendikia.ikippgrikaltim.ac.id/index.php/cendikia,Indonesian
1869-6945,,International Journal on Food System Dynamics,http://centmapress.ilb.uni-bonn.de/ojs/index.php/fsd,English
2305-9249,2305-9494,Journal of Social Sciences (COES&RJ-JSS),http://centreofexcellence.net/index.php/JSS,English
2378-3567,2378-3591,"Journal of Literature, Language & Culture (COES&RJ-JLLC)",http://centreofexcellence.net/index.php/jllc,English
0253-5777,2223-4861,Revista Centro Azúcar,http://centroazucar.uclv.edu.cu/index.php/centro_azucar,English
2706-6800,,Centrosur,http://centrosuragraria.com/index.php/revista,English
2591-2259,,Central European Public Administration Review,http://cepar.fu.uni-lj.si/index.php/CEPAR,Indonesian
2542-3045,,JOURNAL OF VETERINARY ANDROLOGY,http://cesica.org/publicaciones/index.php/journal_veterinary_andrology,Spanish
1984-9745,2175-2990,Latin American Journal of Telehealth,http://cetes.medicina.ufmg.br/revista/index.php/rlat,English
2525-829X,,REVISTA CIENTÍFICA CET-FAESA,http://cetfaesaead.tempsite.ws/revista/index.php/cetfaesa,Portuguese
2310-3469,,Revista Cubana de Ciencias Forestales,http://cfores.upr.edu.cu/index.php/cfores,Spanish
2522-4832,2522-4840,Часопис цивілістики,http://chascyvil.onua.edu.ua/index.php/chc,English
0023-1134,,Химико-фармацевтический журнал,http://chem.folium.ru/index.php/chem,English
2582-5925,,International Journal of Green Chemistry,http://chemical.journalspub.info/index.phpIJGC,English
2582-5933,,International Journal of Analytical and Applied Chemistry,http://chemical.journalspub.info/index.phpJAAC,English
2456-6691,,International Journal of Chemical Separation Technology,http://chemical.journalspub.info/index.phpJCCST,English
2455-5576,,International Journal of Chemical Engineering and Processing,http://chemical.journalspub.info/index.phpJCEP,English
2582-5917,,International Journal of Chemical Synthesis and Chemical Reactions,http://chemical.journalspub.info/index.phpJCSCR,English
2582-4120,,International Journal of Renewable Energy and its Commercialization,http://chemical.journalspub.info/index.phpJREC,English
2456-6977,,International Journal of Thermodynamics and Chemical Kinetics,http://chemical.journalspub.info/index.phpJTCK,English
2720-880X,,ChemPro,http://chempro.upnjatim.ac.id/index.php/chempro,Indonesian
2541-9811,,Химическая безопасность,http://chemsafety.ru/index.php/chemsafety,English
2707-7527,,Знання європейського права,http://chernvisn.onua.edu.ua/index.php/chern,Ukrainian
2410-2644,,"""Ребёнок и общество""",http://childandsociety.ru/ojs/index.php/cas,Russian
2705-0939,,临床医学研究,http://china.piscomed.com/index.php/lcyxyj,Chinese
2722-4422,,CHIPSET,http://chipset.fti.unand.ac.id/index.php/chipset,English
2502-8030,2620-9926,REGULA FIDEI: Jurnal Pendidikan Agama Kristen,http://christianeducation.id/e-journal/index.php/regulafidei,Indonesian
2745-7052,,CI-TECH,http://ci-tech.upnjatim.ac.id/index.php/ci-tech,English
1699-602X,,Archivos de la Memoria,http://ciberindex.com/index.php/am,Spanish
1138-1728,1699-6003,Cultura de los cuidados,http://ciberindex.com/index.php/cc,English
1699-0641,,Enfermería Comunitaria,http://ciberindex.com/index.php/ec,Spanish
2386-8678,,Enfermería Docente,http://ciberindex.com/index.php/ed,Spanish
1988-7973,,Ética de los Cuidados,http://ciberindex.com/index.php/et,Spanish
1697-638X,,Evidentia,http://ciberindex.com/index.php/ev,Spanish
1134-1858,,Garnata 91,http://ciberindex.com/index.php/g91,Spanish
1698-4587,,Investigación & Cuidados,http://ciberindex.com/index.php/ic,Spanish
2027-128X,,Investigación en Enfermería: Imagen y Desarrollo,http://ciberindex.com/index.php/id,Spanish
1132-1296,1699-5988,Index de Enfermería,http://ciberindex.com/index.php/ie,Spanish
1885-2238,,Biblioteca Lascasas,http://ciberindex.com/index.php/lc,Spanish
2173-822X,,Nuberos Científica,http://ciberindex.com/index.php/nc,Spanish
1885-0219,,Presencia,http://ciberindex.com/index.php/p,Spanish
1988-3439,,Paraninfo Digital,http://ciberindex.com/index.php/pd,Spanish
2175-5361,,Revista de Pesquisa: Cuidado é Fundamental,http://ciberindex.com/index.php/ps,Portuguese
0121-4500,,Avances en Enfermería,http://ciberindex.com/index.php/rae,Spanish
0874-0283,2182-2883,Revista de Enfermagem Referência,http://ciberindex.com/index.php/ref,Portuguese
1405-0315,,Revista Mexicana de Enfermería Cardiológica,http://ciberindex.com/index.php/rmec,Spanish
1699-6011,,Temperamentvm,http://ciberindex.com/index.php/t,Spanish
0104-0707,1980-265X,Texto & Contexto,http://ciberindex.com/index.php/tc,English
1887-2255,,"TESELA, Liderazgo y Gestión",http://ciberindex.com/index.php/ts,Spanish
2395-8200,2594-1631,Economía Creativa,http://ciecpress.centro.edu.mx/ojs/index.php/CentroTI,English
2697-3316,,Ciencia Ecuador,http://cienciaecuador.com.ec/index.php/ojs,English
2007-6142,,Ciencia Jurídica,http://cienciajuridica.ugto.mx/index.php/CJ,Spanish
1390-681X,1390-9592,CienciAmérica,http://cienciamerica.uti.edu.ec/openjournal/index.php/uti,Spanish
0719-5753,,Revista Ciencias de la Documentación,http://cienciasdeladocumentacion.cl/index.php/csdoc,Spanish
2395-9517,,CIEX Journ@l,http://ciex.edu.mx/journalv2/index.php/CJ,English
2158-8724,2159-2411,CINEJ Cinema Journal,http://cinej.pitt.edu/ojs/index.php/cinej,English
0864-4659,1606-4925,Ciencias de la Información,http://cinfo.idict.cu/index.php/cinfo,Spanish
2524-0560,,"COMPUTER-INTEGRATED TECHNOLOGIES: EDUCATION, SCIENCE, PRODUCTION",http://cit-journal.com.ua/index.php/cit,English
1330-1136,1846-3908,CIT. Journal of Computing and Information Technology,http://cit.fer.hr/index.php/CIT,English
2745-357X,,Indonesian Journal of Health,http://citracendekiacelebes.org/index.php/INAJOH,English
0864-0408,2079-3480,Cuban Journal of Agricultural Science,http://cjascience.com/index.php/CJAS,English
2061-5558,2062-087X,Corvinus Journal of Sociology and Social Policy,http://cjssp.uni-corvinus.hu/index.php/cjssp,English
2577-8188,,Clinical Practice in Athletic Training,http://clinat.indstate.edu/index.php/clinat,English
2693-499X,,Clinical Medicine and Medical Research,http://clinicalmedicine.in/index.php/cmmr,English
2225-5109,2227-4731,Revista del Cuerpo Médico Hospital Nacional Almanzor Aguinaga Asenjo,http://cmhnaaa.org.pe/ojs/index.php/rcmhnaaa,Spanish
2622-2655,,Journal of Community Mental Health and Public Policy,http://cmhp.lenterakaji.org/index.php/cmhp,English
2589-8760,2589-8779,Journal of Current Medical Research and Opinion,http://cmro.in/index.php/jcmro,English
2705-0491,2705-1005,当代水利水电,http://cn.acad-pub.com/index.php/CWRH,Chinese
2661-4839,2705-1013,国际临床医学,http://cn.acad-pub.com/index.php/ICM,Chinese
2661-4812,2705-103X,国际护理医学,http://cn.acad-pub.com/index.php/INM,Chinese
2705-1129,,护理医学,http://cn.piscomed.com/index.php/hlyx,Chinese
2705-1145,,课程教学论坛,http://cn.piscomed.com/index.php/kcjxlt,Vietnamese
2448-0452,,Revista Eletrônica Competências Digitais para Agricultura Familiar,http://codaf.tupa.unesp.br:8082/index.php/recodaf,Portuguese
0718-8285,0719-9430,Cogency,http://cogency.udp.cl/index.php/cogency,English
2477-8079,2541-2221,CogITo Smart Journal,http://cogito.unklab.ac.id/index.php/cogito,Indonesian
0010-0730,1989-1067,Collectanea Botanica,http://collectaneabotanica.revistas.csic.es/index.php/collectaneabotanica,English
2782-1919,,Smart Composite in Construction,http://comincon.ru/index.php/tor,Russian
2722-8169,2723-097X,CoMPHI Journal: Community Medicine and Public Health of Indonesia Journal,http://comphi.sinergis.org/index.php/comphi,English
2249-4707,,Current Trends in Information Technology,http://computerjournals.stmjournals.in/index.php/CTIT,English
2229-6964,2347-7229,Journal of Computer Technology & Applications,http://computerjournals.stmjournals.in/index.php/JoCTA,English
2395-6712,,Research & Reviews: A Journal of Embedded System & Applications,http://computerjournals.stmjournals.in/index.php/JoESA,English
2455-7307,,International Journal of Distributed Computing and Technology,http://computers.journalspub.info/index.phpJDCT,English
2456-2351,,International Journal of Software Computing and Testing,http://computers.journalspub.info/index.phpJSCT,English
2254-2671,,Atalaya Medica Turolense,http://comteruel.es/ojs/index.php/atalaya,Spanish
2659-9538,,Communication & Methods,http://comunicacionymetodos.com/index.php/cym,Spanish
1982-176X,2176-0144,Conexões - Ciência e Tecnologia,http://conexoes.ifce.edu.br/index.php/conexoes,Portuguese
2746-0975,,Prosiding Seminar Nasional NCIET,http://conf.nciet.id/index.php/nciet,Indonesian
2686-5777,,Bina Darma Conference on Engineering Science (BDCES),http://conference.binadarma.ac.id/index.php/BDCES,English
2654-5438,,Prosiding Semhavok,http://conference.binadarma.ac.id/index.php/semhavok,Indonesian
2685-9017,,Unri Conference Series: Community Engagement,http://conference.unri.ac.id/index.php/unricsce,English
2685-4449,,Proceeding Seminar Nasional Keperawatan,http://conference.unsri.ac.id/index.php/SNK,Indonesian
2807-324X,,Prosiding Seminar Nasional Matematika dan Pendidikan Matematika,http://conference.upgris.ac.id/index.php/senatik,Indonesian
2580-7099,,Proceedings of the International Conference on Green Technology,http://conferences.uin-malang.ac.id/index.php/ICGT,English
2715-7733,,"Proceeding of International Conference on Engineering, Technology, and Social Sciences (ICONETOS)",http://conferences.uin-malang.ac.id/index.php/ICONETOS,English
2310-6085,,Konfliktologia,http://conflictology.ru/index.php/conflict,Russian
0719-045X,,Contacto Científico,http://contactocientifico.alemana.cl/index.php/cc,Spanish
2007-2120,,Contextualizaciones Latinoamericanas,http://contexlatin.cucsh.udg.mx/index.php/CL,Swedish
2053-7158,,Correspondences,http://correspondencesjournal.com/ojs/ojs/index.php/home,English
2616-4868,,Clinical and Preventive Medicine,http://cp-medical.com/index.php/journal,English
1683-3902,,ГОРЕНИЕ И ПЛАЗМОХИМИЯ,http://cpc.icp.kz/index.php/cpc,Russian
2518-1572,,Clinical pharmacy,http://cphj.nuph.edu.ua/2518-1572,English
2600-8793,,Journal of Computing Research and Innovation,http://crinn.conferencehunter.com/index.php/jcrinn,English
0764-7611,2678-1190,Crisol,http://crisol.parisnanterre.fr/index.php/crisol,French
0011-1503,1870-4905,Crítica. Revista Hispanoamericana de Filosofía,http://critica.filosoficas.unam.mx/index.php/critica,English
2579-9231,,Creative Research Journal,http://crjournal.jabarprov.go.id/index.php/crj,Indonesian
2307-6143,2518-7376,Problems of Cryobiology and Cryomedicine,http://cryo.org.ua/journal/index.php/probl-cryobiol-cryomed,Vietnamese
2658-5820,,Caucasian Science Bridge,http://csb.sfedu.ru/index.php/csbjournal,English
2710-0766,2710-0774,Комп'ютерні системи та інформаційні технології,http://csitjournal.khmnu.edu.ua/index.php/csit,English
